date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:06	769589/769589	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Dec%202023%2006:38:38%20GMT	https://admin.pixelstrap.net/zono/assets/images/social-app/timeline-4.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/social-app/timeline-4.png	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:06	557822/557822	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Dec%202023%2011:43:30%20GMT	https://admin.pixelstrap.net/zono/assets/images/big-lightgallry/02.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/big-lightgallry/02.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:08	252441/252441	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Dec%202023%2011:49:02%20GMT	https://admin.pixelstrap.net/zono/assets/images/big-lightgallry/05.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/big-lightgallry/05.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:08	605385/605385	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Dec%202023%2011:44:26%20GMT	https://admin.pixelstrap.net/zono/assets/images/big-lightgallry/03.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/big-lightgallry/03.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:09	128140/128140	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2004:19:06%20GMT	https://admin.pixelstrap.net/zono/assets/images/lightgallry/011.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/lightgallry/011.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:09	467228/467228	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Dec%202023%2011:47:04%20GMT	https://admin.pixelstrap.net/zono/assets/images/big-lightgallry/04.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/big-lightgallry/04.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:09	681881/681881	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2004:19:16%20GMT	https://admin.pixelstrap.net/zono/assets/images/big-lightgallry/011.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/big-lightgallry/011.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:10	95274/95274	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2004:13:04%20GMT	https://admin.pixelstrap.net/zono/assets/images/lightgallry/010.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/lightgallry/010.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:11	441881/441881	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Dec%202023%2011:59:46%20GMT	https://admin.pixelstrap.net/zono/assets/images/big-lightgallry/08.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/big-lightgallry/08.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:11	67826/67826	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Dec%202023%2011:56:02%20GMT	https://admin.pixelstrap.net/zono/assets/images/lightgallry/08.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/lightgallry/08.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:11	5624/5624	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Nov%202023%2011:30:32%20GMT	https://admin.pixelstrap.net/zono/assets/css/vendors/todo.css	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/css/vendors/todo.css	(from https://admin.pixelstrap.net/zono/template/to-do.html)
20:28:11	587440/587440	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2004:12:48%20GMT	https://admin.pixelstrap.net/zono/assets/images/big-lightgallry/010.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/big-lightgallry/010.jpg	(from https://admin.pixelstrap.net/zono/template/social-app.html)
20:28:12	3635/3635	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/todo/todo.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/todo/todo.js	(from https://admin.pixelstrap.net/zono/template/to-do.html)
20:28:13	96228/96228	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:45:48%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/1.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/1.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:14	83520/83520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:46:14%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/2.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/2.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:14	126337/126337	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:46:36%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/3.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/3.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:14	83884/83884	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:47:16%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/4.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/4.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:14	119781/119781	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:47:42%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/5.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/5.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:15	76237/76237	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:45:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/6.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/6.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:15	115624/115624	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:57:10%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/7.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/7.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:16	21133/21133	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2005%20Jan%202024%2011:37:39%20GMT	https://admin.pixelstrap.net/zono/assets/js/cleave/cleave.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/cleave/cleave.min.js	(from https://admin.pixelstrap.net/zono/template/input-mask.html)
20:28:16	1353/1353	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/cleave/custom-cleave.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/cleave/custom-cleave.js	(from https://admin.pixelstrap.net/zono/template/input-mask.html)
20:28:16	183499/183499	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2006:54:44%20GMT	https://admin.pixelstrap.net/zono/assets/images/switch/8.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/switch/8.jpg	(from https://admin.pixelstrap.net/zono/template/radio-checkbox-control.html)
20:28:16	27608/27608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2004:34:58%20GMT	https://admin.pixelstrap.net/zono/assets/images/email-template/11.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/email-template/11.jpg	(from https://admin.pixelstrap.net/zono/template/megaoptions.html)
20:28:17	27870/27870	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2004:35:36%20GMT	https://admin.pixelstrap.net/zono/assets/images/email-template/10.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/email-template/10.jpg	(from https://admin.pixelstrap.net/zono/template/megaoptions.html)
20:28:17	1343176/1343176	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2008:07:16%20GMT	https://admin.pixelstrap.net/zono/assets/images/blog/blog.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/blog/blog.jpg	(from https://admin.pixelstrap.net/zono/template/search.html)
20:28:17	766/766	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/touchspin_2/custom_touchspin.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/touchspin_2/custom_touchspin.js	(from https://admin.pixelstrap.net/zono/template/touchspin.html)
20:28:17	360/360	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/select2/telephone-input.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/select2/telephone-input.js	(from https://admin.pixelstrap.net/zono/template/select2.html)
20:28:17	1921/1921	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/select2/custom-inputsearch.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/select2/custom-inputsearch.js	(from https://admin.pixelstrap.net/zono/template/select2.html)
20:28:18	41780/41780	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/select2/select3-custom.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/select2/select3-custom.js	(from https://admin.pixelstrap.net/zono/template/select2.html)
20:28:18	413/413	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/clipboard/clipboard-script.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/clipboard/clipboard-script.js	(from https://admin.pixelstrap.net/zono/template/clipboard.html)
20:28:19	135155/135155	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/credit-card.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/credit-card.png	(from https://admin.pixelstrap.net/zono/template/form-wizard.html)
20:28:19	223939/223939	---M--	200	added ('OK')	image/gif	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/gif/dashboard-8/successful.gif	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/gif/dashboard-8/successful.gif	(from https://admin.pixelstrap.net/zono/template/form-wizard.html)
20:28:19	16866/16866	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/delivery.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/delivery.png	(from https://admin.pixelstrap.net/zono/template/form-wizard.html)
20:28:20	42278/42278	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Dec%202023%2004:21:34%20GMT	https://admin.pixelstrap.net/zono/assets/images/email-template/4.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/email-template/4.png	(from https://admin.pixelstrap.net/zono/template/form-wizard.html)
20:28:20	2580/2580	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/dashboard-2/product/2.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/dashboard-2/product/2.png	(from https://admin.pixelstrap.net/zono/template/form-wizard.html)
20:28:20	4684/4684	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/form-wizard/form-wizard.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/form-wizard/form-wizard.js	(from https://admin.pixelstrap.net/zono/template/form-wizard.html)
20:28:20	459/459	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/form-wizard/image-upload.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/form-wizard/image-upload.js	(from https://admin.pixelstrap.net/zono/template/form-wizard.html)
20:28:20	31431/31431	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/hdfc.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/hdfc.png	(from https://admin.pixelstrap.net/zono/template/form-wizard-two.html)
20:28:21	45756/45756	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/Bank-of-Baroda.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/Bank-of-Baroda.png	(from https://admin.pixelstrap.net/zono/template/form-wizard-two.html)
20:28:21	49520/49520	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/idbi.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/idbi.png	(from https://admin.pixelstrap.net/zono/template/form-wizard-two.html)
20:28:21	40029/40029	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/rbl.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/rbl.png	(from https://admin.pixelstrap.net/zono/template/form-wizard-two.html)
20:28:21	58249/58249	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/us-bank.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/us-bank.png	(from https://admin.pixelstrap.net/zono/template/form-wizard-two.html)
20:28:22	62161/62161	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/axis.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/axis.png	(from https://admin.pixelstrap.net/zono/template/form-wizard-two.html)
20:28:22	32688/32688	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/SCB.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/SCB.png	(from https://admin.pixelstrap.net/zono/template/form-wizard-two.html)
20:28:22	15852/15852	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/qr-code.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/qr-code.png	(from https://admin.pixelstrap.net/zono/template/two-factor.html)
20:28:23	43120/43120	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/email.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/email.png	(from https://admin.pixelstrap.net/zono/template/two-factor.html)
20:28:23	193774/193774	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/qr-scan.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/qr-scan.png	(from https://admin.pixelstrap.net/zono/template/two-factor.html)
20:28:23	33442/33442	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/forms/authenticate.png	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/forms/authenticate.png	(from https://admin.pixelstrap.net/zono/template/two-factor.html)
20:28:23	1498/1498	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:25%20GMT	https://admin.pixelstrap.net/zono/assets/js/form-wizard/verification.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/form-wizard/verification.js	(from https://admin.pixelstrap.net/zono/template/two-factor.html)
20:28:24	796/796	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2013:28:24%20GMT	https://admin.pixelstrap.net/zono/template/sample.pdf	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/template/sample.pdf	(from https://admin.pixelstrap.net/zono/template/datatable-basic-init.html)
20:28:24	89615/89615	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable_advance.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable_advance.js	(from https://admin.pixelstrap.net/zono/template/datatable-advance.html)
20:28:25	38290/38290	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/css/vendors/datatable-extension.css	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/css/vendors/datatable-extension.css	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:25	26050/26050	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/images/user/9.jpg	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/images/user/9.jpg	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:25	17885/17885	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.buttons.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.buttons.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:25	76985/76985	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2005%20Jan%202024%2011:37:39%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/jszip.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/jszip.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:26	2805/2805	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.colVis.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.colVis.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:26	10615/10615	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.autoFill.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.autoFill.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:27	11708/11708	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.select.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.select.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:27	1039536/1039536	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/pdfmake.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/pdfmake.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:27	897/897	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.bootstrap4.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.bootstrap4.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:27	23960/23960	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.html5.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.html5.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:27	1955/1955	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.print.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/buttons.print.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:28	2070/2070	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.bootstrap4.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:28	955597/955597	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/vfs_fonts.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/vfs_fonts.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:28	12713/12713	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.responsive.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.responsive.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:28	1244/1244	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/responsive.bootstrap4.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/responsive.bootstrap4.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:28	9040/9040	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.keyTable.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.keyTable.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
20:28:28	12024/12024	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2005:26:24%20GMT	https://admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.colReorder.min.js	C:/My%20Web%20Sites/Dashboard%20Bootstrap%20HTML%20Template/admin.pixelstrap.net/zono/assets/js/datatable/datatable-extension/dataTables.colReorder.min.js	(from https://admin.pixelstrap.net/zono/template/datatable-ext-autofill.html)
